%FECHA	DAY	DEM01	DEM02	DEM03	DEM04	DEM05	DEM06	DEM07	DEM08	DEM09	DEM10	DEM11	DEM12	DEM13	DEM14	DEM15	DEM16	DEM17	DEM18	DEM19	DEM20	DEM21	DEM22	DEM23	DEM24
20/09/2013	FRI	24469.5	22257.5	21335.5	20474	20156.3	20302.5	22222	25992.8	28672.3	29780.2	30790.6	30773.1	31545.2	31557.5	30336.9	29939.4	29446.3	29563.8	29113.1	29076.8	30369.9	30028.8	28175.7	26520.9
21/09/2013	SAT	25458.7	23962.9	22800.1	22267.6	21603.6	21497.5	21699.9	22625.4	23607.5	25560.3	27724	28280.6	28554.8	28817	27862.9	26946.9	26132	25993.1	25777.3	26112.4	28364.5	29396.4	27081.5	25130.5
22/09/2013	SUN	24361.1	22198.6	20070.2	19758.4	19306.7	19092.8	18376.9	18775.4	18913.9	20472.5	22624.4	23483	24106.2	24563.6	24470.8	23802.4	23147.5	23048.2	22895	23103.2	25544.7	27012.4	26766.9	24831
23/09/2013	MON	23042.9	20796.5	19254.6	18720.4	18612.3	19149.8	21127.9	25438.3	28626	29884.2	30995.5	31416.3	32094.3	32380.7	31306.9	31417.1	31301.5	31425.5	30935.3	30448.9	31394.5	31570.3	29426.1	26901.1
24/09/2013	TUE	24761.9	23039.3	22065.9	21329.9	20692.9	21058.2	22658.5	26140.3	28919.5	29842.7	31179.1	31489.9	32131.7	32352.2	31310.1	31347.1	31089.3	31119.9	30632.8	30139.3	31363.7	31184.7	29315.7	26834.6
25/09/2013	WED	25480.2	23559.8	22590.6	21944.8	21560.3	21646.6	23545.3	27370.6	30046	31111.9	32104.9	32322.6	32894.7	33269.5	32370.1	32306.9	32271.3	32244.2	31669.6	31249.4	32091.9	31822.8	30263.1	27555.2
26/09/2013	THU	25806	24173.8	23264.2	22623	22284.9	22420.7	24260.4	27532.4	30348.4	31116.8	32214.9	33002.4	33714.7	34020.1	33099.2	33092.9	33062	32805.4	32625.9	31605.1	32945.6	32788.1	30779	28140.4
27/09/2013	FRI	25232.9	23127.4	22271.2	21433.1	21440.5	21660.4	23607.9	27329	29782.9	30836	31876.7	32127.2	32908.1	33229.1	32083.8	31834.1	31301.6	31616.1	31030.7	30640	31606.2	31159.9	29215.8	27962.2
28/09/2013	SAT	26382.5	25375.9	23545.1	21617.2	21071	21058.4	21127.5	22158.7	22398.9	24384.6	26301.5	26848.7	27510.9	27936.3	27372.4	27209.3	26315.1	26274.9	25437.4	25550.6	27367.3	28551.6	27156.4	25914.9
29/09/2013	SUN	24636.7	22708	20491.6	20113	19728.5	19540.3	18718.5	18805.6	19118.2	20664.4	22869.6	23522.4	23961.1	24314.4	24241.8	23591.6	22784	22543.6	22161.2	22694.4	25081.7	26820	26506	24741.6
30/09/2013	MON	23234.4	21068.2	19374.3	19036.7	18671.5	19043.5	21294.6	25123.6	28287.3	29591.3	30612.4	30884.3	31642.8	31880	30652.3	30591.7	30365.7	30404.5	29825.5	29599.6	30817.4	30377.1	28519.4	25953.8
01/10/2013	TUE	24437.1	22671.4	21941.7	21171.8	20627	20951.7	22809.7	26190	28385.9	29516.5	30373	30797	31444.1	31727.1	30939	30749.9	30721.5	30660.1	30126.4	29112	30210.3	30562.1	28931.1	26379.6
02/10/2013	WED	25064.8	23150.8	22240.3	21551.4	20633.9	20963	23037.8	26624	28428.6	29787.4	30762.7	31175.4	31838.9	32014.7	31160.6	30853.8	30960.9	31051.6	30239.7	29570.2	30771.8	30989.9	29528.5	27431.7
03/10/2013	THU	25471.1	23518	22173	21463.3	21113	21344.2	23107.8	26518.9	28669.5	30010.5	30955.5	31288.8	31869.5	32154.7	31653	31349.7	31421.8	31177.8	30405.8	29639.1	30657.1	30903.3	29610.7	27008.2
04/10/2013	FRI	24561.9	22343.3	21442.6	20363.6	19966.7	20363.6	22113.4	25906.4	28086.7	29467.9	30357.3	30774.7	31295.2	31564.2	30641.4	30144.5	29997.4	30016.4	29220.7	28427.6	29688.8	29998.7	28879	27140.7
05/10/2013	SAT	25573.9	24296	22560	21094.5	20504.3	20398.6	20654.6	21436.2	21720.7	23191.1	25020.7	25837.1	26408.8	26872.3	26104.5	25745.2	25207.1	24998.4	24506.4	24290.6	26199.9	27923.1	26641.9	25402.3
06/10/2013	SUN	23612.9	21630.5	19845.5	19454.3	19151.1	18931.6	18258.7	18418.9	18706.4	20022.6	22092.1	22791.9	23160.3	23771.9	23401.3	22736.3	21907	21640.9	21273.1	21248.6	24080	25987.9	26131	24668.3
07/10/2013	MON	23018.9	20674	18978.1	18357.6	18134.5	18630.2	21384.8	24628.3	27611	29125.2	29846.3	30344.3	30856.1	30843.4	30168.4	29914.8	29370.8	29308.8	28779.2	28024.4	29300.4	29618.1	28451.5	26188.8
08/10/2013	TUE	23695.8	21796.8	20661	19957.8	19432.8	19810.2	22126.9	25250.8	27853.3	29177.6	30204.5	30714.3	31221.1	31290.7	30446.5	30163	29678.9	29669.4	28978	28176.4	29651	29828.6	28793.6	26467.7
09/10/2013	WED	23291.9	21497.6	20493.4	19840.7	19384.4	19592.8	21337.1	24444.4	26460.9	27972.8	28858.5	29192.6	29792.5	29540.8	28734.7	28372.3	27933	27996.5	27430.6	27033.1	27999.7	28372.1	27014.6	24884.6
10/10/2013	THU	23521.4	21536.3	20694.9	19781	19128.7	19461.1	21171.8	24519.1	27014	28528.2	29242.8	29828.1	29922.5	29624	29179.4	29028.9	28886.7	28622.9	27628.1	27378.1	28737.9	28756.4	27096.3	24980.8
11/10/2013	FRI	23104	21499.9	20745.5	19755.4	19528.7	19507.7	21183.6	24949.6	26913.2	28195.6	29159.9	29453.2	29951.1	29879.4	28800.8	28377.9	27913.4	27904.3	27170.4	26934.3	27970.2	28087.5	26662.9	25525.9
12/10/2013	SAT	26041.8	23803.3	21573.4	20887.6	20509.2	19772.1	19089.7	19225.1	18948.2	20464	22662.5	23291.5	23645.4	24063	23415.7	22897	21905.3	21694	21340.5	21489	23818.2	25254.2	25041	24110.1
13/10/2013	SUN	23071.2	21003.9	18967.8	18416.5	18151.6	17660	17268.2	17470.2	17310.7	18634.9	20929.5	21847	22252.4	22696.1	22388.4	21948.1	21140	20946.1	20438.4	20697.6	23314.2	24925.5	25255.7	23462
14/10/2013	MON	21466.3	19621.1	17970.1	17312.2	17245.8	17502.1	19868.3	23592.6	26227.9	27470.5	28259.5	28787.9	29328.8	29405.9	28877.5	28231.8	28012.9	28011.3	27463.8	26925.2	27900.3	28213.4	27257.5	24827.3
15/10/2013	TUE	22573.1	20581	19794.8	19252.6	18907.3	19347.1	21317.9	24683.7	26889.1	28124.4	28803.8	29165.7	29564.3	29682	28989.9	28281	27534	27690.1	27176.9	26711.3	28062	28002	26496.7	24353
16/10/2013	WED	22551.2	21319.5	20540.5	19844.2	19288.9	19765	21305.4	24840	27079.6	28366.9	29238.9	29606.7	30130.9	30167.2	29263.4	28252.7	27834.8	27810.8	27461.4	26752.9	28034.3	27871.6	26656.4	23596.9
17/10/2013	THU	22953.9	21091	20115.9	19705.7	19260.2	19490.7	21430.8	25146.7	27253.6	28529.4	29357.4	29753.8	30214.8	30294.8	29264.1	28009.9	27693.3	27600.5	27330	27419.4	28766	28615.9	27007.6	24428.9
18/10/2013	FRI	22755.4	20618.1	19673.3	19131.8	18853.3	19267.3	20936.3	24732.4	26874.6	28197.3	29142.9	29478.8	30113.2	30295	29261.4	28193.8	27881.2	27677.4	27120.8	27004.1	28522	28148.7	27200.6	25470.7
19/10/2013	SAT	24842.3	23683.3	22156.3	20358.2	19827.4	19690.3	20032.9	20978	21100.9	22981.1	24614.7	25221.6	25531.5	25966.6	25314.7	24532.4	23771.1	23636.1	22970.1	23355.3	25627.5	27037.5	25338.7	24329.3
20/10/2013	SUN	23271.1	21088.7	19642.8	19160	18812.4	18462.4	17832.1	17965.7	17897.8	19071.4	21192	22020.1	22433.2	23054.7	22676.4	21570	20680.4	20387.8	20064.3	20638.3	23381.4	25235.9	25273.7	23513.1
21/10/2013	MON	21951.7	19826.3	18403	17653.9	17487.3	17992.3	20220.9	23831.4	26902.5	28293.5	29026.6	29115.3	29475.2	29535.7	28841.2	27924.1	27566	27820.8	27270.5	27167.9	28608.7	28677	27116.8	25261.5
22/10/2013	TUE	23405.3	21193	20423.4	19718.2	19427.5	19686.3	21466.2	24146.7	26444.3	27620	28380.3	28668.8	29145.6	29392.9	28948.7	28416.2	27842	27486.1	26910.2	26904.4	28420.9	28336.8	26942.8	24720.9
23/10/2013	WED	24399.5	22022.6	21089.5	20584.9	20142.4	20192	22037.7	24638.4	27124	28093.2	28659.1	28595.2	29033.2	29016.2	28600.5	27969.3	27455.6	27296.2	26464.5	26331.6	27274.5	27268.9	26114.7	24261.7
24/10/2013	THU	23637.3	21346.3	20565.6	19706.6	19406.3	19800.7	21463.7	24873.6	26606.8	27694.5	28438.7	28784.2	29244.5	29434	28779.4	28550.9	28352.8	28352.9	27934.6	27525.3	28394.2	28111.9	26860.9	25088.1
25/10/2013	FRI	23916.7	21753.9	20948.6	20059.9	19978	20110.5	21664	24488.2	26045.5	27130.9	27862.9	28169.9	28583.2	28583.4	27932.6	27080.6	26368.2	26291.1	25777.8	25943.9	26435.7	26333.2	25934.6	24906.7
26/10/2013	SAT	24396.6	22894.2	21199.5	19594.8	19108.5	18975	19094.9	19996.4	20471.7	21932.4	23618.7	24359.8	24780.3	25179.3	24456.7	23677.6	22800	22618.4	22275.2	22881	24690.7	25897.2	24394.3	23301.1
27/10/2013	SUN	22838.2	20725.5	19395.3	18870.7	18522.2	18441.4	17983.1	17759.4	18062	19463.6	21222.3	22125.4	22655.8	22889.2	22635.4	21826.5	20974.6	20655.1	21290.5	21597.4	22886.8	24131.6	24026.8	22967.7
28/10/2013	MON	22729.9	20804.6	19681.4	18982.4	18955.1	19031.6	21208.2	23754.7	26720.2	28656.3	28943.6	29413.8	29920.9	29914.6	29182.9	28612	28336.2	28478.9	28494.3	28642.3	29531.1	28772.6	26849.7	24962.8
29/10/2013	TUE	23283.9	21683	20900.2	20195.1	19843.5	20212.4	21486.6	24361.6	26987.8	28843.9	29428.3	29850.7	30512.2	30182.5	29419	29246.6	28812.8	28615.2	28594.5	28480	29004.3	27997	26722.2	24772.6
30/10/2013	WED	23236.8	21691.3	20954.4	20302.6	19689.6	20184.8	21372	24468.1	27005.5	28630.4	29227.1	30011.3	30692.5	30534.7	29579.8	28671.6	27970	27672.9	27996.8	28214.1	28513.9	27984.6	26252.3	24587.8
31/10/2013	THU	22982.1	21075.2	20487.4	19701.6	19325	19443.4	21075.1	23928.3	26389.2	28051.1	28702	29089.5	29749.3	29119.9	28260.6	27336.4	26638.5	26372.7	26404.1	26627.5	26731.7	26378.3	24913.5	23225.4
01/11/2013	FRI	24374.8	22472.9	20573.9	19026.2	18312.7	18409.2	18427.7	18958.6	18852	20529.8	22497.8	23046.1	24208.9	24001.5	23689.9	22852.1	22244	21988.5	22573.6	24000.7	25015	25487.3	25212	23800.3
02/11/2013	SAT	22955.7	20810.1	19206.9	18665.1	18213.1	18093	18494.3	19003.4	19729.1	21583.4	23293.9	23824.1	24198.8	24546.4	24491.5	23665.5	23187.7	22756.2	24175.2	25636.9	26100.9	25914.2	24732.3	23436.5
03/11/2013	SUN	22779.3	21078.6	19274.7	17985.3	17353	17560.1	17674.9	18107.8	17973.9	19581.1	21459.6	22246.7	23317.4	23221.2	22931.9	21980.6	21432.5	21049.9	22542.5	23465.9	24905.5	25587	25069.2	23471.7
04/11/2013	MON	22091.2	20327.9	19018.9	19058.6	19898.4	20535.8	21289.7	24189.2	26357.3	28021.9	28845.4	29202.7	30706.2	30419.5	29832.3	29676.2	28544.4	28654.7	29799.4	30456.2	30374.5	30468.7	28162	25392.9
05/11/2013	TUE	23980	22510.2	21681	21154	21033.4	21566.7	22319.4	25409.9	27227.2	28603.5	29417.6	29723.4	30981.1	30709.8	30008.6	28887.8	28332.2	28628.4	29382.8	30310	30051.8	30126.7	28101.5	24653.1
06/11/2013	WED	23732.1	21728	20410.6	19836.1	19690.4	20222.6	21352.9	24844.5	26734.6	28247.8	28914.2	29487.2	30440.1	30127.3	29574.8	27982.3	27594	28070.4	28635.8	29649.5	29368.2	29639.3	27763.9	24378.4
07/11/2013	THU	23289.8	21504	19834.3	19344.2	19234.5	19747.9	21264.9	24788.7	26172.9	27636.5	28148.8	28553.2	29824.8	29554.3	28831.8	27767.9	27526.9	28029.5	29022.5	30101.4	29624.8	29864.8	28055.2	24398.5
08/11/2013	FRI	23285.3	21462.3	20243.2	19837.6	19766.8	20365	21312.7	25000.2	26680.3	28023.7	28687.4	29161.8	30418.9	29980.3	29206.3	28154.9	27696.4	27524.4	28980.5	30152.9	29714.7	29617.8	27543.8	24958.8
09/11/2013	SAT	24883.5	22651.9	21056.9	20107.7	19608.5	19394.8	19420.7	20001.7	20636.3	22665	24416.3	25339.2	25415.1	25881.1	25549.9	24756.5	23809	23431.2	25476.3	26647	26747.1	26848.9	25422.7	24321.7
10/11/2013	SUN	23290.3	21662	19828.8	18386.7	17964.8	18112.3	18216.4	18638.6	18340	19865.3	22022	22951.1	23961.4	23802.9	23538.2	22736.8	22087.7	22013.6	23146	24553.8	25630.5	26449.3	25796.4	24114.7
11/11/2013	MON	22678.6	20403.8	18099.1	18020.9	18200.1	18811.6	20819.9	24188.4	26392.7	28048.1	28871.3	29496.2	30714.9	30309.4	29441.4	28384	28074.1	28474.9	29616.1	30422	30297.3	30324.8	28195.2	24931.3
12/11/2013	TUE	24168.4	22289.7	20794.9	20040.3	20134.1	20536.7	21700.5	25476.3	26526.5	28142.7	28924.6	29194.8	30720.5	29883.1	29171.1	27875.9	27483.9	27841.1	29196.8	30416.6	30268.7	30051.7	27842.5	25189.6
13/11/2013	WED	23912.4	21975.5	20419.2	19781.5	19679.5	20227.6	21720	24988.8	26573.1	28021.8	28792.5	29133	30210.1	29778.4	28990.6	27926.4	27418.6	28007.3	29266.1	30114.1	29943.7	30039.7	28290.3	25134.3
14/11/2013	THU	24015.4	22152	20734.5	20059.9	19883.5	20438.7	21793.7	24446	26509.2	28165.5	28996.5	29259.4	30314.3	29962.9	29247.8	28238.1	27810.7	28241.7	29832.2	30667.8	30338.6	30565.5	28392.2	25702.8
15/11/2013	FRI	24253.4	22522.9	21107.5	20435.9	20345.6	20799.3	22073	25369.9	27351.5	28935.9	29308.6	29797.6	31214.1	30753.1	30085.2	28849.8	28279.6	28320.7	29621.4	30638.5	30326.4	30455	28524.9	25974.6
16/11/2013	SAT	26174.1	23574.4	22123.2	21256.1	20594.5	20278.3	20300.2	20815.9	21485.9	23653.7	25417.5	26222.7	26618.6	26870.2	26721.7	25892.5	24994.9	25280	27443.4	28620.8	28768.6	28885.4	27340.2	25920.6
17/11/2013	SUN	25052.5	23327.7	21084.2	19817.2	19290.5	19339.3	19458.5	19746.6	19693.7	21268.3	23148.1	24136.7	25224.2	25039.2	24758.5	23916.4	23283	23013.5	24650.8	25825.7	27188.8	28186.2	27657.6	25856.5
18/11/2013	MON	23448.9	21106.7	18785	18562.5	18600.6	19292.3	21469.1	25449.8	28098.4	29228.4	29939.1	30405.9	31607	31380.5	30760.9	29724.7	29128.3	29487.1	31272.4	32135.4	32108.2	32365.2	30564.5	27042.7
19/11/2013	TUE	24259.8	22433.8	20970.7	20479.1	20329.6	20900.1	22045.2	25784.6	27446	28890.3	29684.7	30229	31495.3	31108.4	30205.5	29179.1	28545.5	28805.3	30556.7	31401.5	31402.2	31535.9	29687.1	26142.3
20/11/2013	WED	24880.2	22847.5	21415.8	20688.6	20462.7	20861.2	22323.3	26094.5	27856.7	29529.4	30197.8	30711.5	32051.3	31494.5	30752.2	29634.9	29205	29906.4	31114.9	31896.1	31771.5	31770	30327.1	26530.9
21/11/2013	THU	25404.4	23252.6	21743.3	21110.2	20820.7	21507.1	22632.4	26455.1	28273.4	30076.6	30795.8	31359.1	32438.8	31896.5	31165	30256.5	29594.2	30137.1	31907.6	32689.4	32713.7	32441	30970.2	27181.9
22/11/2013	FRI	25867.5	23196.5	21764.3	21428.5	21178	21483	22811.3	26847	28890.4	30497	31160.8	31067.2	32054	31350.3	30520.5	29454	28705.5	29715.3	31107.4	31859.4	31950.7	32126.5	30747.5	28536.7
23/11/2013	SAT	28610.1	25452.4	23528.3	22474.3	21909.5	21576.4	21463.8	21830	22546.6	24832.8	26522.3	27290.7	27506.7	27764.4	27688.2	26803.2	25809.6	26704.6	28915.1	29996.3	30375.6	30813.6	29545.9	28433.5
24/11/2013	SUN	26236.8	23986.5	21619.4	20160	19544.9	19571	19479.8	19974.9	20014.8	21944.4	24397.3	25394.1	26323.2	25990.1	25724	25184.4	24558.4	24920.5	26338.4	27288.2	28851.5	29895	29511.4	27536.4
25/11/2013	MON	25092.4	22316	19543.1	19466	19599.1	20215.4	22211.5	26255.2	29170.9	30649	31165.3	31532.3	32816.8	32116.3	31331.8	30249.9	29741.8	31031.6	32846.4	33574.7	33936.2	34201.3	32481	28571.6
26/11/2013	TUE	26310.6	24176.2	22535.5	21754.3	21740.3	22132.8	23515	27689.4	29524	30910.9	31393.4	31871.5	33213.1	32667.4	31708.3	30664.9	30147.8	31333.3	32989.1	33807	34005.8	34350.5	33130.9	28459.9
27/11/2013	WED	27214.6	24759.1	23144.7	22379.9	22095	22727.5	23835.5	28505	31043.3	32696.2	33178.9	33670.8	35122.3	34176.3	33602.8	32231.9	31758.2	32968.6	34580	35349.2	35566.9	35518.7	34189.2	29936
28/11/2013	THU	26789.4	23848.5	22454.2	21701.4	21609.2	22026.3	23178.3	28055.5	30627.3	32300.1	32757.8	33361.5	34345.2	33950.2	33598.3	32273.5	31805.7	31735.6	33291.7	34255.3	34580.2	34879.8	33443.6	29220.2
29/11/2013	FRI	26486.4	23690.5	22136.9	21550.2	21285.2	21662.6	22711.3	28034.5	30366.3	31989.1	32518	32767.5	33504	32940.8	32255.2	30669.3	30092	30793.8	32545.6	33668.5	33890.3	34207.1	32856.2	29962
30/11/2013	SAT	29734.9	26106.1	23759	22461.1	21714.7	21390.6	21441	22712	23818.3	26347.7	28197.6	29007.6	28870.1	29179.9	29245.9	28304.3	27216.8	28241.2	30760.5	31577.3	31847.3	32017.2	31057.2	29541.3
01/12/2013	SUN	27525.6	25142.8	22885.7	20890.4	20471.2	20415	20480	21735.7	21353.9	23337.6	25763.1	26713.7	27499.7	27412.6	27111.7	26214.8	25517.6	25597.2	27686.3	29138.2	30747.1	31335.1	30961.9	28825.6
02/12/2013	MON	26157.9	22976.3	20369.1	20064.3	20070.7	20881	23127.1	28883.6	31916	33571.5	33842.2	34052.9	35278.8	34928.2	34227.4	32760.9	31825.2	32368.7	33934.3	35106	35397.3	35499.8	34149.1	30536.1
03/12/2013	TUE	28209	25644	23865.9	23010	22840.5	23399.3	25077.3	29619.2	32442.2	33624.8	33843.3	34419.8	35515.7	35296.9	34738.6	33640.1	33124.4	33462.4	34804.7	36350.5	36599.2	36507	35327.3	31538.4
